Year,Month,Day,Hour,Half,Season,dayOfWeek,isHoliday,isWorkday,rh_10,t_10,Value
2016,1,9,9,1,4,6,0,0,47.3905,-5.63674015,184.4
2016,1,9,10,0,4,6,0,0,41.74955,-3.851355,280.7
2016,1,9,10,1,4,6,0,0,38.3848535,-2.44745485,302
2016,1,9,11,0,4,6,0,0,35.020157,-1.0435547,294.2
2016,1,9,11,1,4,6,0,0,32.867137,0.03533325,316.5
2016,1,9,12,0,4,6,0,0,30.714117,1.1142212,263
2016,1,9,12,1,4,6,0,0,29.5728985,1.86643365,253.1
2016,1,9,13,0,4,6,0,0,28.43168,2.6186461,235.9
2016,1,9,13,1,4,6,0,0,28.6651825,2.9694304,277.8
2016,1,9,14,0,4,6,0,0,28.898685,3.3202147,277.5
2016,1,9,14,1,4,6,0,0,35.14945,3.10395185,291.7
2016,1,9,15,0,4,6,0,0,41.400215,2.887689,333.1
2016,1,9,15,1,4,6,0,0,48.3878675,2.21592095,365.6
2016,1,9,16,0,4,6,0,0,55.37552,1.5441529,310.1
2016,1,9,16,1,4,6,0,0,55.2420965,0.99276126,192.7
2016,1,9,17,0,4,6,0,0,55.108673,0.44136962,207.7
2016,1,9,17,1,4,6,0,0,55.77194,0.04247436,220.1
2016,1,9,18,0,4,6,0,0,56.435207,-0.3564209,199.2
2016,1,9,18,1,4,6,0,0,56.9310385,-0.643652335,132.1
2016,1,9,19,0,4,6,0,0,57.42687,-0.93088377,112.204
2016,1,9,19,1,4,6,0,0,57.85607,-1.177709935,120.696
2016,1,9,20,0,4,6,0,0,58.28527,-1.4245361,102.932
2016,1,9,20,1,4,6,0,0,58.986335,-1.70728145,98.4
2016,1,9,21,0,4,6,0,0,59.6874,-1.9900268,102.004
2016,1,9,21,1,4,6,0,0,60.81579,-2.46848145,93.5
2016,1,9,22,0,4,6,0,0,61.94418,-2.9469361,76.664
2016,1,9,22,1,4,6,0,0,62.595461,-3.5893464,62.936
2016,1,9,23,0,4,6,0,0,63.246742,-4.2317567,50.496
2016,1,9,23,1,4,6,0,0,63.641376,-4.8697572,78.668
2016,1,10,0,0,4,7,0,0,64.03601,-5.5077577,85.5
2016,1,10,0,1,4,7,0,0,64.94492,-5.96774915,85.7
2016,1,10,1,0,4,7,0,0,65.85383,-6.4277406,86.1
2016,1,10,1,1,4,7,0,0,66.637467,-6.76343395,92.8
2016,1,10,2,0,4,7,0,0,67.421104,-7.0991273,84.368
2016,1,10,2,1,4,7,0,0,67.920817,-7.4800935,83.868
2016,1,10,3,0,4,7,0,0,68.42053,-7.8610597,60.964
2016,1,10,3,1,4,7,0,0,68.269975,-8.15665285,45.104
2016,1,10,4,0,4,7,0,0,68.11942,-8.452246,53.264
2016,1,10,4,1,4,7,0,0,67.85278,-8.584082,85.632
2016,1,10,5,0,4,7,0,0,67.58614,-8.715918,70.4
2016,1,10,5,1,4,7,0,0,67.80025,-8.7847655,215.268
2016,1,10,6,0,4,7,0,0,68.01436,-8.853613,236.932
2016,1,10,6,1,4,7,0,0,69.06411,-8.9435175,108
2016,1,10,7,0,4,7,0,0,70.11386,-9.033422,149.004
2016,1,10,7,1,4,7,0,0,66.355743,-8.3020382,135.996
2016,1,10,8,0,4,7,0,0,62.597626,-7.5706544,90
2016,1,10,8,1,4,7,0,0,54.7397595,-6.4259857,117.368
2016,1,10,9,0,4,7,0,0,46.881893,-5.281317,74.8
2016,1,10,9,1,4,7,0,0,42.7225665,-4.3984741,95.2
2016,1,10,10,0,4,7,0,0,38.56324,-3.5156312,103.8
2016,1,10,10,1,4,7,0,0,36.999575,-2.9702668,127.9
2016,1,10,11,0,4,7,0,0,35.43591,-2.4249024,122.268
2016,1,10,11,1,4,7,0,0,34.59628,-1.97717895,100.764
2016,1,10,12,0,4,7,0,0,33.75665,-1.5294555,126.304
2016,1,10,12,1,4,7,0,0,33.255395,-1.15003047,114.464
2016,1,10,13,0,4,7,0,0,32.75414,-0.77060544,101.7
2016,1,10,13,1,4,7,0,0,33.05805,-0.596105945,119.4
2016,1,10,14,0,4,7,0,0,33.36196,-0.42160645,113.068
2016,1,10,14,1,4,7,0,0,34.9818815,-0.44653931,131
2016,1,10,15,0,4,7,0,0,36.601803,-0.47147217,111.6
2016,1,10,15,1,4,7,0,0,46.1850985,-0.860006685,113.1
2016,1,10,16,0,4,7,0,0,55.768394,-1.2485412,116.9
2016,1,10,16,1,4,7,0,0,56.027643,-1.621878,112.8
2016,1,10,17,0,4,7,0,0,56.286892,-1.9952148,113.2
2016,1,10,17,1,4,7,0,0,56.28216,-2.2928528,113.1
2016,1,10,18,0,4,7,0,0,56.277428,-2.5904908,120.8
2016,1,10,18,1,4,7,0,0,56.425184,-2.8889222,106.5
2016,1,10,19,0,4,7,0,0,56.57294,-3.1873536,103.2
2016,1,10,19,1,4,7,0,0,60.036653,-3.5717073,104.3
2016,1,10,20,0,4,7,0,0,63.500366,-3.956061,112.1
2016,1,10,20,1,4,7,0,0,64.598903,-4.325461,105.4
2016,1,10,21,0,4,7,0,0,65.69744,-4.694861,104.4
2016,1,10,21,1,4,7,0,0,63.8857185,-5.1860415,102.6
2016,1,10,22,0,4,7,0,0,62.073997,-5.677222,113
2016,1,10,22,1,4,7,0,0,60.5671635,-6.35381185,305.268
2016,1,10,23,0,4,7,0,0,59.06033,-7.0304017,333.832
2016,1,10,23,1,4,7,0,0,60.51036,-7.76311335,323.996
2016,1,11,0,0,4,1,0,1,61.96039,-8.495825,387.268
2016,1,11,0,1,4,1,0,1,63.21976,-9.0068875,539.868
2016,1,11,1,0,4,1,0,1,64.47913,-9.51795,648.668
2016,1,11,1,1,4,1,0,1,65.236082,-9.9132135,555.568
2016,1,11,2,0,4,1,0,1,65.993034,-10.308477,674.364
2016,1,11,2,1,4,1,0,1,66.404947,-10.6540735,822.532
2016,1,11,3,0,4,1,0,1,66.81686,-10.99967,801.8
2016,1,11,3,1,4,1,0,1,67.152645,-11.2850245,522.5
2016,1,11,4,0,4,1,0,1,67.48843,-11.570379,439.368
2016,1,11,4,1,4,1,0,1,67.88895,-11.77675425,677.564
2016,1,11,5,0,4,1,0,1,68.28947,-11.9831295,517.4
2016,1,11,5,1,4,1,0,1,68.577913,-12.10436075,713.072
2016,1,11,6,0,4,1,0,1,68.866356,-12.225592,803.7
2016,1,11,6,1,4,1,0,1,68.71994,-12.287741,1002.264
2016,1,11,7,0,4,1,0,1,68.573524,-12.34989,543
2016,1,11,7,1,4,1,0,1,63.179281,-11.616476,830
2016,1,11,8,0,4,1,0,1,57.785038,-10.883062,530.836
2016,1,11,8,1,4,1,0,1,50.953914,-9.8022365,499.564
2016,1,11,9,0,4,1,0,1,44.12279,-8.721411,378.032
2016,1,11,9,1,4,1,0,1,40.158675,-7.82602535,284.536
2016,1,11,10,0,4,1,0,1,36.19456,-6.9306397,391.9
2016,1,11,10,1,4,1,0,1,34.1517975,-6.27937935,510.3
2016,1,11,11,0,4,1,0,1,32.109035,-5.628119,1102.239
2016,1,11,11,1,4,1,0,1,30.9068735,-5.1184602,667.386
2016,1,11,12,0,4,1,0,1,29.704712,-4.6088014,668.189
2016,1,11,12,1,4,1,0,1,28.8908005,-4.15228895,378.436
2016,1,11,13,0,4,1,0,1,28.076889,-3.6957765,484.743
2016,1,11,13,1,4,1,0,1,27.7538185,-3.36502695,551.05
2016,1,11,14,0,4,1,0,1,27.430748,-3.0342774,491.153
2016,1,11,14,1,4,1,0,1,27.914192,-2.91052865,371.804
2016,1,11,15,0,4,1,0,1,28.397636,-2.7867799,336.8973333
2016,1,11,15,1,4,1,0,1,36.169263,-3.1345277,345.9346667
2016,1,11,16,0,4,1,0,1,43.94089,-3.4822755,400.668
2016,1,11,16,1,4,1,0,1,44.88858,-3.8805909,416.896
2016,1,11,17,0,4,1,0,1,45.83627,-4.2789063,340.904
2016,1,11,17,1,4,1,0,1,49.682625,-4.90285345,228.8
2016,1,11,18,0,4,1,0,1,53.52898,-5.5268006,200.132
2016,1,11,18,1,4,1,0,1,55.4547615,-6.3579011,244.932
2016,1,11,19,0,4,1,0,1,57.380543,-7.1890016,284.104
2016,1,11,19,1,4,1,0,1,56.710808,-7.8097748,311.264
2016,1,11,20,0,4,1,0,1,56.041073,-8.430548,683.7
2016,1,11,20,1,4,1,0,1,56.375128,-8.979498,861.064
2016,1,11,21,0,4,1,0,1,56.709183,-9.528448,818.268
2016,1,11,21,1,4,1,0,1,58.9229985,-10.0712945,660.6
2016,1,11,22,0,4,1,0,1,61.136814,-10.614141,471.836
2016,1,11,22,1,4,1,0,1,61.685524,-10.929464,585.232
2016,1,11,23,0,4,1,0,1,62.234234,-11.244787,223.768
2016,1,11,23,1,4,1,0,1,62.4736155,-11.519247,216.2
2016,1,12,0,0,4,2,0,1,62.712997,-11.793707,583.796
2016,1,12,0,1,4,2,0,1,62.869226,-12.0308745,601.768
2016,1,12,1,0,4,2,0,1,63.025455,-12.268042,1207.4
2016,1,12,1,1,4,2,0,1,63.3774335,-12.478781,1230.6
2016,1,12,2,0,4,2,0,1,63.729412,-12.68952,1196.068
2016,1,12,2,1,4,2,0,1,64.085131,-12.853674,1083.536
2016,1,12,3,0,4,2,0,1,64.44085,-13.017828,635.864
2016,1,12,3,1,4,2,0,1,64.755015,-13.141409,800.132
2016,1,12,4,0,4,2,0,1,65.06918,-13.26499,952.368
2016,1,12,4,1,4,2,0,1,65.2114125,-13.3392545,804.964
2016,1,12,5,0,4,2,0,1,65.353645,-13.413519,870.472
2016,1,12,5,1,4,2,0,1,65.5301475,-13.452963,405.464
2016,1,12,6,0,4,2,0,1,65.70665,-13.492407,89.568
2016,1,12,6,1,4,2,0,1,65.66734,-13.5219325,89.268
2016,1,12,7,0,4,2,0,1,65.62803,-13.551458,163.128
2016,1,12,7,1,4,2,0,1,61.794972,-12.9872035,307.636
2016,1,12,8,0,4,2,0,1,57.961914,-12.422949,209.164
2016,1,12,8,1,4,2,0,1,52.3204805,-11.3011535,223
2016,1,12,9,0,4,2,0,1,46.679047,-10.179358,231.268
2016,1,12,9,1,4,2,0,1,42.2034985,-8.8685365,250.536
2016,1,12,10,0,4,2,0,1,37.72795,-7.557715,432.564
2016,1,12,10,1,4,2,0,1,35.045555,-6.4953065,546.604
2016,1,12,11,0,4,2,0,1,32.36316,-5.432898,546.896
2016,1,12,11,1,4,2,0,1,30.88104,-4.6431794,552.6
2016,1,12,12,0,4,2,0,1,29.39892,-3.8534608,585.104
2016,1,12,12,1,4,2,0,1,28.584896,-3.2083344,409.896
2016,1,12,13,0,4,2,0,1,27.770872,-2.563208,335.636
2016,1,12,13,1,4,2,0,1,27.6029365,-2.1399292,237.6
2016,1,12,14,0,4,2,0,1,27.435001,-1.7166504,245.264
2016,1,12,14,1,4,2,0,1,28.7195015,-1.61450805,233.368
2016,1,12,15,0,4,2,0,1,30.004002,-1.5123657,227.164
2016,1,12,15,1,4,2,0,1,36.132456,-2.22926945,259
2016,1,12,16,0,4,2,0,1,42.26091,-2.9461732,362.368
2016,1,12,16,1,4,2,0,1,45.8412665,-3.94833995,596.3
2016,1,12,17,0,4,2,0,1,49.421623,-4.9505067,586.332
2016,1,12,17,1,4,2,0,1,49.1361515,-5.47562265,499.204
2016,1,12,18,0,4,2,0,1,48.85068,-6.0007386,198.696
2016,1,12,18,1,4,2,0,1,49.536922,-6.5762848,188.168
2016,1,12,19,0,4,2,0,1,50.223164,-7.151831,172.5
2016,1,12,19,1,4,2,0,1,51.389157,-7.6341305,165
2016,1,12,20,0,4,2,0,1,52.55515,-8.11643,162.3
2016,1,12,20,1,4,2,0,1,52.8171085,-8.393957,167.2
2016,1,12,21,0,4,2,0,1,53.079067,-8.671484,147.7
2016,1,12,21,1,4,2,0,1,52.85511,-8.824148,125.536
2016,1,12,22,0,4,2,0,1,52.631153,-8.976812,116.1
2016,1,12,22,1,4,2,0,1,52.609905,-9.0877285,118.5
2016,1,12,23,0,4,2,0,1,52.588657,-9.198645,128.996
2016,1,12,23,1,4,2,0,1,52.760086,-9.278372,142.568
2016,1,13,0,0,4,3,0,1,52.931515,-9.358099,148.468
2016,1,13,0,1,4,3,0,1,53.0107955,-9.3982145,94.568
2016,1,13,1,0,4,3,0,1,53.090076,-9.43833,91.132
2016,1,13,1,1,4,3,0,1,53.0864505,-9.4765075,99.568
2016,1,13,2,0,4,3,0,1,53.082825,-9.514685,123.596
2016,1,13,2,1,4,3,0,1,53.0444395,-9.560461,250.172
2016,1,13,3,0,4,3,0,1,53.006054,-9.606237,114.796
2016,1,13,3,1,4,3,0,1,52.755184,-9.6106775,174.336
2016,1,13,4,0,4,3,0,1,52.504314,-9.615118,106.132
2016,1,13,4,1,4,3,0,1,52.6651305,-9.6270505,92.836
2016,1,13,5,0,4,3,0,1,52.825947,-9.638983,100.596
2016,1,13,5,1,4,3,0,1,53.112692,-9.6926175,101.268
2016,1,13,6,0,4,3,0,1,53.399437,-9.746252,100.432
2016,1,13,6,1,4,3,0,1,53.4571325,-9.8073175,102.1
2016,1,13,7,0,4,3,0,1,53.514828,-9.868383,111.3
2016,1,13,7,1,4,3,0,1,51.7453025,-9.50299625,137.8
2016,1,13,8,0,4,3,0,1,49.975777,-9.1376095,183.6
2016,1,13,8,1,4,3,0,1,45.5924885,-8.28815295,209.6
2016,1,13,9,0,4,3,0,1,41.2092,-7.4386964,231.1
2016,1,13,9,1,4,3,0,1,38.187133,-6.444922,241.4
2016,1,13,10,0,4,3,0,1,35.165066,-5.4511476,266.7
2016,1,13,10,1,4,3,0,1,33.0379895,-4.46826795,438.6
2016,1,13,11,0,4,3,0,1,30.910913,-3.4853883,483.8
2016,1,13,11,1,4,3,0,1,29.2703565,-2.57057805,554.5
2016,1,13,12,0,4,3,0,1,27.6298,-1.6557678,558.4
2016,1,13,12,1,4,3,0,1,26.71431,-0.93918456,351.6
2016,1,13,13,0,4,3,0,1,25.79882,-0.22260132,223.3
2016,1,13,13,1,4,3,0,1,25.6487385,0.187173475,226.468
2016,1,13,14,0,4,3,0,1,25.498657,0.59694827,302.7
2016,1,13,14,1,4,3,0,1,26.349125,0.630334485,349.168
2016,1,13,15,0,4,3,0,1,27.199593,0.6637207,483.1
2016,1,13,15,1,4,3,0,1,32.55155,-0.24828185,471.032
2016,1,13,16,0,4,3,0,1,37.903507,-1.1602844,486.236
2016,1,13,16,1,4,3,0,1,43.2965435,-2.20064395,496.7
2016,1,13,17,0,4,3,0,1,48.68958,-3.2410035,381
2016,1,13,17,1,4,3,0,1,50.31783,-3.67778625,293.1
2016,1,13,18,0,4,3,0,1,51.94608,-4.114569,246.2
2016,1,13,18,1,4,3,0,1,53.067053,-4.5233063,264.1
2016,1,13,19,0,4,3,0,1,54.188026,-4.9320436,221.464
2016,1,13,19,1,4,3,0,1,54.769533,-5.3040071,175.468
2016,1,13,20,0,4,3,0,1,55.35104,-5.6759706,151.532
2016,1,13,20,1,4,3,0,1,55.423575,-6.00728465,162.036
2016,1,13,21,0,4,3,0,1,55.49611,-6.3385987,157.6
2016,1,13,21,1,4,3,0,1,56.180573,-6.61328735,139.9
2016,1,13,22,0,4,3,0,1,56.865036,-6.887976,122.4
2016,1,13,22,1,4,3,0,1,57.5569115,-7.1860718,124.4
2016,1,13,23,0,4,3,0,1,58.248787,-7.4841676,111.9
2016,1,13,23,1,4,3,0,1,58.7860035,-7.8046018,107.9
2016,1,14,0,0,4,4,0,1,59.32322,-8.125036,105.8
2016,1,14,0,1,4,4,0,1,59.978055,-8.3953305,114.6
2016,1,14,1,0,4,4,0,1,60.63289,-8.665625,101.3
2016,1,14,1,1,4,4,0,1,61.365548,-8.9113525,98.6
2016,1,14,2,0,4,4,0,1,62.098206,-9.15708,99.4
2016,1,14,2,1,4,4,0,1,62.779818,-9.4012815,107.8
2016,1,14,3,0,4,4,0,1,63.46143,-9.645483,99.1
2016,1,14,3,1,4,4,0,1,63.790795,-9.8585415,98.5
2016,1,14,4,0,4,4,0,1,64.12016,-10.0716,99.4
2016,1,14,4,1,4,4,0,1,64.4827025,-10.1667845,107.2
2016,1,14,5,0,4,4,0,1,64.845245,-10.261969,105.6
2016,1,14,5,1,4,4,0,1,64.9869975,-10.27187175,103.3
2016,1,14,6,0,4,4,0,1,65.12875,-10.2817745,109.9
2016,1,14,6,1,4,4,0,1,64.958445,-10.28850375,120.5
2016,1,14,7,0,4,4,0,1,64.78814,-10.295233,122.4
2016,1,14,7,1,4,4,0,1,59.35488,-9.411581,147.9
2016,1,14,8,0,4,4,0,1,53.92162,-8.527929,196.8
2016,1,14,8,1,4,4,0,1,47.968777,-7.20693025,220.6
2016,1,14,9,0,4,4,0,1,42.015934,-5.8859315,250.932
2016,1,14,9,1,4,4,0,1,37.1257535,-4.2173066,264.6
2016,1,14,10,0,4,4,0,1,32.235573,-2.5486817,333.7
2016,1,14,10,1,4,4,0,1,29.4694655,-1.327063017,479.6
2016,1,14,11,0,4,4,0,1,26.703358,-0.105444334,524.9
2016,1,14,11,1,4,4,0,1,25.1734575,0.711328133,558.5
2016,1,14,12,0,4,4,0,1,23.643557,1.5281006,431.432
2016,1,14,12,1,4,4,0,1,22.885467,2.0910278,319.036
2016,1,14,13,0,4,4,0,1,22.127377,2.653955,231.132
2016,1,14,13,1,4,4,0,1,22.3286585,2.91988515,256.432
2016,1,14,14,0,4,4,0,1,22.52994,3.1858153,337.1
2016,1,14,14,1,4,4,0,1,25.093202,3.04651785,347
2016,1,14,15,0,4,4,0,1,27.656464,2.9072204,399.7
2016,1,14,15,1,4,4,0,1,36.8255905,1.99253235,444
2016,1,14,16,0,4,4,0,1,45.994717,1.0778443,516.2
2016,1,14,16,1,4,4,0,1,47.785416,0.701745635,516.1
2016,1,14,17,0,4,4,0,1,49.576115,0.32564697,518.3
2016,1,14,17,1,4,4,0,1,49.5255675,0.058816525,387.332
2016,1,14,18,0,4,4,0,1,49.47502,-0.20801392,277.236
2016,1,14,18,1,4,4,0,1,49.81405,-0.56511536,171.596
2016,1,14,19,0,4,4,0,1,50.15308,-0.9222168,156.004
2016,1,14,19,1,4,4,0,1,51.39336,-1.41704405,150.332
2016,1,14,20,0,4,4,0,1,52.63364,-1.9118713,163.532
2016,1,14,20,1,4,4,0,1,54.312505,-2.50530095,147.336
2016,1,14,21,0,4,4,0,1,55.99137,-3.0987306,148.1
2016,1,14,21,1,4,4,0,1,57.4743915,-3.7110963,134.264
2016,1,14,22,0,4,4,0,1,58.957413,-4.323462,112.636
2016,1,14,22,1,4,4,0,1,59.9431745,-4.9698243,86.732
2016,1,14,23,0,4,4,0,1,60.928936,-5.6161866,113.1
2016,1,14,23,1,4,4,0,1,61.962958,-6.1473298,119.9
2016,1,15,0,0,4,5,0,1,62.99698,-6.678473,103.8
2016,1,15,0,1,4,5,0,1,63.953065,-7.0880495,105.6
2016,1,15,1,0,4,5,0,1,64.90915,-7.497626,104.5
2016,1,15,1,1,4,5,0,1,65.4424025,-7.809439,110.8
2016,1,15,2,0,4,5,0,1,65.975655,-8.121252,103.9
2016,1,15,2,1,4,5,0,1,66.2711075,-8.370123,102.9
2016,1,15,3,0,4,5,0,1,66.56656,-8.618994,103
2016,1,15,3,1,4,5,0,1,66.67775,-8.7657985,112.3
2016,1,15,4,0,4,5,0,1,66.78894,-8.912603,102.4
2016,1,15,4,1,4,5,0,1,67.0255775,-9.0347955,101.5
2016,1,15,5,0,4,5,0,1,67.262215,-9.156988,110.5
2016,1,15,5,1,4,5,0,1,67.1957475,-9.2345485,127.3
2016,1,15,6,0,4,5,0,1,67.12928,-9.312109,112.7
2016,1,15,6,1,4,5,0,1,67.33188,-9.4535885,115
2016,1,15,7,0,4,5,0,1,67.53448,-9.595068,122.2
2016,1,15,7,1,4,5,0,1,64.167337,-9.1268065,169.4
2016,1,15,8,0,4,5,0,1,60.800194,-8.658545,178.2
2016,1,15,8,1,4,5,0,1,56.20319,-7.5777497,231.7
2016,1,15,9,0,4,5,0,1,51.606186,-6.4969544,248.8
2016,1,15,9,1,4,5,0,1,45.883011,-4.7395539,300.1
2016,1,15,10,0,4,5,0,1,40.159836,-2.9821534,354.7
2016,1,15,10,1,4,5,0,1,34.4908085,-1.16817325,472.3
2016,1,15,11,0,4,5,0,1,28.821781,0.6458069,555.9
2016,1,15,11,1,4,5,0,1,27.1934765,1.4339996,612.4
2016,1,15,12,0,4,5,0,1,25.565172,2.2221923,460.4
2016,1,15,12,1,4,5,0,1,25.51,2.45006705,306
2016,1,15,13,0,4,5,0,1,25.454828,2.6779418,229.1
2016,1,15,13,1,4,5,0,1,26.206131,2.6408782,250.9
2016,1,15,14,0,4,5,0,1,26.957434,2.6038146,297.7
2016,1,15,14,1,4,5,0,1,30.7841045,2.1874786,351.8
2016,1,15,15,0,4,5,0,1,34.610775,1.7711426,493.8
2016,1,15,15,1,4,5,0,1,41.570326,0.861260998,516.1
2016,1,15,16,0,4,5,0,1,48.529877,-0.048620604,593.4
2016,1,15,16,1,4,5,0,1,51.7720205,-0.416311632,512.6
2016,1,15,17,0,4,5,0,1,55.014164,-0.78400266,356.8
2016,1,15,17,1,4,5,0,1,56.927288,-0.7220062,282.2
2016,1,15,18,0,4,5,0,1,58.840412,-0.66000974,217.9
2016,1,15,18,1,4,5,0,1,59.295611,-0.68865049,182.7
2016,1,15,19,0,4,5,0,1,59.75081,-0.71729124,197.4
2016,1,15,19,1,4,5,0,1,59.671559,-0.87966002,168.7
2016,1,15,20,0,4,5,0,1,59.592308,-1.0420288,139.7
2016,1,15,20,1,4,5,0,1,60.4735965,-1.36694945,132.9
2016,1,15,21,0,4,5,0,1,61.354885,-1.6918701,134.9
2016,1,15,21,1,4,5,0,1,63.4257295,-2.11929935,110.3
2016,1,15,22,0,4,5,0,1,65.496574,-2.5467286,108.6
2016,1,15,22,1,4,5,0,1,69.8396645,-3.11531685,92.4
2016,1,15,23,0,4,5,0,1,74.182755,-3.6839051,98.1
2016,1,15,23,1,4,5,0,1,80.8783925,-4.32514055,89.8
2016,1,16,0,0,4,6,0,0,87.57403,-4.966376,89.9
2016,1,16,0,1,4,6,0,0,94.67286,-5.5940767,95.9
2016,1,16,1,0,4,6,0,0,101.77169,-6.2217774,88.1
2016,1,16,1,1,4,6,0,0,101.764495,-6.5359407,88.4
2016,1,16,2,0,4,6,0,0,101.7573,-6.850104,86.9
2016,1,16,2,1,4,6,0,0,98.6285775,-6.8345247,94.3
2016,1,16,3,0,4,6,0,0,95.499855,-6.8189454,85.4
2016,1,16,3,1,4,6,0,0,93.2735475,-6.88091135,85.4
2016,1,16,4,0,4,6,0,0,91.04724,-6.9428773,83
2016,1,16,4,1,4,6,0,0,88.7668525,-6.92824415,91.3
2016,1,16,5,0,4,6,0,0,86.486465,-6.913611,85.8
2016,1,16,5,1,4,6,0,0,83.4090955,-6.827643,91.1
2016,1,16,6,0,4,6,0,0,80.331726,-6.741675,89.7
2016,1,16,6,1,4,6,0,0,78.734953,-6.74930435,95.7
2016,1,16,7,0,4,6,0,0,77.13818,-6.7569337,94.8
2016,1,16,7,1,4,6,0,0,74.057535,-6.5588136,96.2
2016,1,16,8,0,4,6,0,0,70.97689,-6.3606935,111.9
2016,1,16,8,1,4,6,0,0,68.6343075,-6.0629945,160
2016,1,16,9,0,4,6,0,0,66.291725,-5.7652955,173.3
2016,1,16,9,1,4,6,0,0,64.8643125,-5.26065675,183.9
2016,1,16,10,0,4,6,0,0,63.4369,-4.756018,302.7
2016,1,16,10,1,4,6,0,0,62.3823885,-4.2815918,401.6
2016,1,16,11,0,4,6,0,0,61.327877,-3.8071656,373.9
2016,1,16,11,1,4,6,0,0,60.2777885,-3.4292817,338.4
2016,1,16,12,0,4,6,0,0,59.2277,-3.0513978,212
2016,1,16,12,1,4,6,0,0,58.21971,-2.71410225,192.2
2016,1,16,13,0,4,6,0,0,57.21172,-2.3768067,176.5
2016,1,16,13,1,4,6,0,0,57.007067,-2.1957917,176
2016,1,16,14,0,4,6,0,0,56.802414,-2.0147767,246.4
2016,1,16,14,1,4,6,0,0,58.005672,-2.1556916,315.3
2016,1,16,15,0,4,6,0,0,59.20893,-2.2966065,283.9
2016,1,16,15,1,4,6,0,0,62.782335,-2.78305675,270.4
2016,1,16,16,0,4,6,0,0,66.35574,-3.269507,163.1
2016,1,16,16,1,4,6,0,0,71.318065,-3.89929825,160.6
2016,1,16,17,0,4,6,0,0,76.28039,-4.5290895,141.8
2016,1,16,17,1,4,6,0,0,76.8636025,-4.63382575,141.3
2016,1,16,18,0,4,6,0,0,77.446815,-4.738562,144.6
2016,1,16,18,1,4,6,0,0,77.0134325,-4.7106385,153
2016,1,16,19,0,4,6,0,0,76.58005,-4.682715,131.4
2016,1,16,19,1,4,6,0,0,76.99602,-4.75000625,131.9
2016,1,16,20,0,4,6,0,0,77.41199,-4.8172975,127.2
2016,1,16,20,1,4,6,0,0,78.02467,-4.9377656,117.2
2016,1,16,21,0,4,6,0,0,78.63735,-5.0582337,114.3
2016,1,16,21,1,4,6,0,0,79.621295,-5.2040925,113.2
2016,1,16,22,0,4,6,0,0,80.60524,-5.3499513,108.9
2016,1,16,22,1,4,6,0,0,81.92852,-5.5133424,91.6
2016,1,16,23,0,4,6,0,0,83.2518,-5.6767335,89.9
2016,1,16,23,1,4,6,0,0,83.383765,-5.8043275,86.5
2016,1,17,0,0,4,7,0,0,83.51573,-5.9319215,94.3
2016,1,17,0,1,4,7,0,0,84.2832175,-6.08959055,86.4
2016,1,17,1,0,4,7,0,0,85.050705,-6.2472596,82.4
2016,1,17,1,1,4,7,0,0,83.9468005,-6.3493868,83.1
2016,1,17,2,0,4,7,0,0,82.842896,-6.451514,89.8
2016,1,17,2,1,4,7,0,0,82.444348,-6.6305605,83.5
2016,1,17,3,0,4,7,0,0,82.0458,-6.809607,83.4
2016,1,17,3,1,4,7,0,0,80.343905,-6.99857185,84.9
2016,1,17,4,0,4,7,0,0,78.64201,-7.1875367,89.8
2016,1,17,4,1,4,7,0,0,74.296695,-7.34335935,83.8
2016,1,17,5,0,4,7,0,0,69.95138,-7.499182,83.4
2016,1,17,5,1,4,7,0,0,66.867713,-8.0461025,91.2
2016,1,17,6,0,4,7,0,0,63.784046,-8.593023,83.1
2016,1,17,6,1,4,7,0,0,59.483509,-9.094778,86.6
2016,1,17,7,0,4,7,0,0,55.182972,-9.596533,90.5
2016,1,17,7,1,4,7,0,0,50.769286,-9.5943355,101.9
2016,1,17,8,0,4,7,0,0,46.3556,-9.592138,99.5
2016,1,17,8,1,4,7,0,0,43.1704035,-9.2464045,104.4
2016,1,17,9,0,4,7,0,0,39.985207,-8.900671,111.7
2016,1,17,9,1,4,7,0,0,37.709595,-8.36919235,127.2
2016,1,17,10,0,4,7,0,0,35.433983,-7.8377137,123.7
2016,1,17,10,1,4,7,0,0,33.8870355,-7.30022285,122.2
2016,1,17,11,0,4,7,0,0,32.340088,-6.762732,1069.2
2016,1,17,11,1,4,7,0,0,31.359598,-6.2826905,1000.532
2016,1,17,12,0,4,7,0,0,30.379108,-5.802649,1135.404
2016,1,17,12,1,4,7,0,0,29.8035255,-5.372046,1056.596
2016,1,17,13,0,4,7,0,0,29.227943,-4.941443,1302.3
2016,1,17,13,1,4,7,0,0,29.3246495,-4.712134,533
2016,1,17,14,0,4,7,0,0,29.421356,-4.482825,677.5
2016,1,17,14,1,4,7,0,0,30.210365,-4.5499178,679.868
2016,1,17,15,0,4,7,0,0,30.999374,-4.6170106,397.232
2016,1,17,15,1,4,7,0,0,34.4141045,-5.1143403,211.068
2016,1,17,16,0,4,7,0,0,37.828835,-5.61167,406.536
2016,1,17,16,1,4,7,0,0,43.9459575,-6.4125428,599.664
2016,1,17,17,0,4,7,0,0,50.06308,-7.2134156,741.4
2016,1,17,17,1,4,7,0,0,51.18117,-7.51953745,423.068
